tmdb_id,imdb_id,title,original_title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,tmdb_vote_average,tmdb_vote_count,production_companies
893369,tt21249808,Jack Mimoun & the Secrets of Val Verde,Jack Mimoun et les secrets de Val Verde,2022-10-12,2022,fr,104,Comedy | Adventure,14470000,0,0.7861,5.272,226,Mandarin Cinéma | Pathé
788734,tt18816518,Sick of Myself,Syk pike,2022-09-30,2022,no,97,Drama | Thriller,0,1051375,0.5205,7.187,363,Oslo Pictures | Garagefilm International | Film i Väst | Eye Eye Pictures
819309,tt13650600,Emergency,Emergency,2022-05-20,2022,en,104,Comedy | Drama | Thriller,0,0,0.4597,6.089,253,Amazon Studios | Temple Hill Entertainment | Big Indie Pictures
893370,tt12298140,Virus: 32,Virus: 32,2022-04-21,2022,es,90,Horror,0,0,0.6066,6.854,304,Latido Films | Aeroplano Cine | Mother Superior
736500,tt12847680,Retirement Home,Maison de retraite,2022-02-16,2022,fr,97,Comedy,0,0,0.5113,5.9,307,UGC Distribution | My Family | The Man | TF1 Films Production | SofiTVCiné | TMC | TF1 | OCS
799375,tt21819228,Stutz,Stutz,2022-11-14,2022,en,96,Documentary,0,0,0.5497,7.505,201,Strong Baby Productions | Fishbowl Films | Diamond Docs | Valentine
832277,tt14247286,Four to Dinner,4 metà,2022-01-05,2022,it,104,Comedy | Romance,0,0,0.4024,6.21,269,Bartlebyfilm | Cattleya
740937,tt13389730,Simone: Woman of the Century,"Simone, le voyage du siècle",2022-10-12,2022,fr,140,Drama | History,0,0,0.4969,7.883,372,Marvelous Productions | SCOPE Pictures | France 2 Cinéma | France 3 Cinéma
1003180,tt21340412,Inside the Mind of a Cat,Inside the Mind of a Cat,2022-08-18,2022,en,67,Documentary,0,0,0.542,7.218,261,Red Rock Films
803694,tt15403712,Other People's Children,Les Enfants des autres,2022-09-21,2022,fr,104,Drama | Comedy,0,84178,0.5585,6.71,236,Les Films Velvet | France 3 Cinéma
671318,tt8928230,¿Y Cómo Es Él?,¿Y Cómo Es Él?,2022-04-07,2022,en,95,Comedy | Drama,0,1478358,0.4354,7.5,259,Pantelion Films | Circle of Confusion | Alcon Entertainment | 3Pas Studios | Videocine
957258,tt20256528,What Is a Woman?,What Is a Woman?,2022-06-01,2022,en,95,Documentary,0,0,0.7934,6.819,246,The Daily Wire | Digital Astronaut
956475,tt19498174,Okay! (The ASD Band Film),Okay! (The ASD Band Film),2022-04-29,2022,en,87,Documentary,0,0,0.2514,6.1,216,Escarpment Films
507089,tt4589218,Five Nights at Freddy's,Five Nights at Freddy's,2023-10-25,2023,en,110,Horror | Thriller,20000000,297242145,38.7304,7.369,4755,Blumhouse Productions | Scott Cawthon Productions
1010581,tt21909764,My Fault,Culpa mía,2023-06-08,2023,es,117,Drama | Romance | Thriller,0,0,39.8202,7.765,3946,Pokeepsie Films | Amazon Studios
569094,tt9362722,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,2023-05-31,2023,en,140,Animation | Action | Adventure | Science Fiction,100000000,690897910,28.4171,8.337,8110,Columbia Pictures | Sony Pictures Animation | Lord Miller | Pascal Pictures | Arad Productions | Marvel Entertainment
385687,tt5433140,Fast X,Fast X,2023-05-17,2023,en,142,Action | Crime | Thriller,340000000,704709660,26.8635,7.01,6131,Universal Pictures | Original Film | One Race | Perfect Storm Entertainment
346698,tt1517268,Barbie,Barbie,2023-07-19,2023,en,114,Comedy | Adventure,145000000,1447138421,24.3918,6.94,10565,LuckyChap Entertainment | Heyday Films | NB/GG Pictures | Mattel | Warner Bros. Pictures
872585,tt15398776,Oppenheimer,Oppenheimer,2023-07-19,2023,en,181,Drama | History,100000000,952000000,20.9262,8.041,11091,Syncopy | Universal Pictures | Atlas Entertainment | Breakheart Films | Peters Creek Entertainment
502356,tt6718170,The Super Mario Bros. Movie,The Super Mario Bros. Movie,2023-04-05,2023,en,93,Family | Comedy | Adventure | Animation | Fantasy,100000000,1362000000,19.4527,7.6,10143,Universal Pictures | Illumination | Nintendo
603692,tt10366206,John Wick: Chapter 4,John Wick: Chapter 4,2023-03-22,2023,en,170,Action | Thriller | Crime,100000000,440157245,16.3737,7.716,7544,Thunder Road | 87Eleven | Studio Babelsberg | Lionsgate
575264,tt9603212,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible - Dead Reckoning Part One,2023-07-08,2023,en,164,Action | Thriller | Adventure,291000000,571125435,14.8162,7.515,4786,Paramount Pictures | Skydance Media | TC Productions
520758,tt8337264,Chicken Run: Dawn of the Nugget,Chicken Run: Dawn of the Nugget,2023-12-08,2023,en,101,Family | Animation | Adventure | Comedy,0,0,14.7386,6.953,849,Aardman
840430,tt14849194,The Holdovers,The Holdovers,2023-10-27,2023,en,133,Comedy | Drama,13000000,42513270,15.1108,7.654,2279,Miramax | Gran Via Productions
700391,tt12261776,65,65,2023-03-02,2023,en,92,Action | Adventure | Science Fiction,45000000,60730568,14.7057,5.963,2702,Raimi Productions | Beck/Woods | Bron Studios | Columbia Pictures | TSG Entertainment
447365,tt6791350,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,2023-05-03,2023,en,150,Science Fiction | Adventure | Action,250000000,845550000,14.1416,7.931,7848,Marvel Studios | Kevin Feige Productions
1029575,tt16431870,The Family Plan,The Family Plan,2023-12-14,2023,en,118,Action | Comedy | Family,0,0,14.8187,7.244,1735,Municipal Pictures | Skydance Media
609681,tt10676048,The Marvels,The Marvels,2023-11-08,2023,en,105,Science Fiction | Adventure | Action,274800000,206136825,13.9053,5.955,3187,Marvel Studios | Kevin Feige Productions
884605,tt15671028,No Hard Feelings,No Hard Feelings,2023-06-15,2023,en,104,Comedy | Romance,45000000,83000000,13.471,6.694,3608,Excellent Cadaver | OPE Partners | Columbia Pictures | Saks Picture Company
787699,tt6166392,Wonka,Wonka,2023-12-06,2023,en,117,Comedy | Family | Fantasy,125000000,634502312,13.2204,7.049,4163,Warner Bros. Pictures | Village Roadshow Pictures | The Roald Dahl Story Company | Heyday Films | Domain Entertainment
976573,tt15789038,Elemental,Elemental,2023-06-14,2023,en,102,Family | Fantasy | Comedy | Romance | Animation,200000000,496444308,13.3235,7.59,5071,Pixar
940551,tt6495056,Migration,Migration,2023-12-06,2023,en,83,Family | Comedy | Adventure | Animation,72000000,298776052,12.4619,7.37,2147,Universal Pictures | Illumination
594767,tt10151854,Shazam! Fury of the Gods,Shazam! Fury of the Gods,2023-03-15,2023,en,130,Comedy | Action | Fantasy,110000000,134221819,11.8653,6.446,3502,New Line Cinema | The Safran Company | DC Films
713704,tt13345606,Evil Dead Rise,Evil Dead Rise,2023-04-12,2023,en,96,Horror | Thriller,15000000,147156372,12.093,6.917,3461,New Line Cinema | Pacific Renaissance Pictures | Renaissance Pictures | Ghost House Pictures | Wild Atlantic Pictures
298618,tt0439572,The Flash,The Flash,2023-06-13,2023,en,144,Action | Science Fiction | Adventure,220000000,271333313,10.5786,6.622,4802,Warner Bros. Pictures | Double Dream | The Disco Factory | DC Films
667538,tt5090568,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,2023-06-06,2023,en,127,Science Fiction | Adventure | Action,195000000,441381193,11.8446,7.195,5107,Skydance Media | Paramount Pictures | di Bonaventura Pictures | Bay Films | New Republic Pictures | DeSanto/Murphy Productions | Hasbro
838240,tt13429870,Robot Dreams,Robot Dreams,2023-12-06,2023,es,102,Animation | Drama | Comedy | Science Fiction,5300000,4656348,11.2166,8,733,Arcadia Motion Pictures | LokizFilms | Noodles Production | Les films du Worso
1022964,tt21328106,Candy Cane Lane,Candy Cane Lane,2023-11-29,2023,en,117,Comedy | Fantasy | Family,0,0,11.9849,6,466,Imagine Entertainment | Eddie Murphy Productions | Amazon MGM Studios
910571,tt16304446,Fair Play,Fair Play,2023-09-28,2023,en,113,Drama | Thriller | Romance,0,0,11.1769,6.311,579,Star Thrower Entertainment | T-Street | MRC
466420,tt5537002,Killers of the Flower Moon,Killers of the Flower Moon,2023-10-18,2023,en,206,Crime | History | Drama,200000000,158722599,10.2853,7.409,3884,Apple Studios | Imperative Entertainment | Sikelia Productions | Appian Way
447277,tt5971474,The Little Mermaid,The Little Mermaid,2023-05-18,2023,en,135,Adventure | Family | Fantasy | Romance,297000000,569626289,10.0637,6.3,3205,Walt Disney Pictures | Lucamar Productions | Marc Platt Productions
930094,tt10172266,"Red, White & Royal Blue","Red, White & Royal Blue",2023-07-27,2023,en,118,Comedy | Romance,0,0,9.0082,7.943,1469,Amazon Studios | Berlanti Productions
882569,tt4873118,Guy Ritchie's The Covenant,Guy Ritchie's The Covenant,2023-04-19,2023,en,123,War | Action | Thriller,55000000,21948551,10.1147,7.728,2984,STXfilms | Toff Guy Films
812037,tt14550346,Last Summer,L'été dernier,2023-09-13,2023,fr,104,Drama,0,1022551,9.8023,6.1,234,SBS Productions
1022796,tt11304740,Wish,Wish,2023-11-13,2023,en,95,Animation | Family | Fantasy | Adventure,175000000,254997360,10.6128,6.249,1708,Walt Disney Animation Studios
1072790,tt26047818,Anyone But You,Anyone But You,2023-12-21,2023,en,103,Romance | Comedy,25000000,214891370,9.9042,6.83,2828,Olive Bridge Entertainment | Roth-Kirschenbaum Films | SK Global Entertainment | Columbia Pictures
926393,tt17024450,The Equalizer 3,The Equalizer 3,2023-08-30,2023,en,109,Action | Thriller | Crime,70000000,191067560,10.3667,7.29,3509,Columbia Pictures | Eagle Pictures | Escape Artists | ZHIV Productions
939335,tt17663876,Muzzle,Muzzle,2023-09-29,2023,en,100,Action | Thriller,0,7807,11.004,6.5,319,Highland Film Group | Broken Open Pictures | Slow Burn | Studio507
891699,tt15799866,Silent Night,Silent Night,2023-11-30,2023,en,104,Action | Thriller | Crime,0,0,9.4489,6.175,895,Thunder Road | Capstone Group | A Better Tomorrow Films | Lionsgate
493529,tt2906216,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,2023-03-23,2023,en,134,Adventure | Fantasy | Comedy,151000000,208200000,8.6959,7.332,4283,Entertainment One | Paramount Pictures
968051,tt10160976,The Nun II,The Nun II,2023-09-06,2023,en,110,Horror,38500000,269670590,9.4134,6.663,2374,New Line Cinema | Atomic Monster | The Safran Company
792307,tt14230458,Poor Things,Poor Things,2023-12-07,2023,en,141,Science Fiction | Romance | Comedy,35000000,117607117,8.9268,7.7,5149,Searchlight Pictures | Film4 Productions | TSG Entertainment | Element Pictures | Limp | Fruit Tree
927107,tt2016303,The Bricklayer,The Bricklayer,2023-12-14,2023,en,110,Action | Thriller,23900000,899683,9.1344,5.783,364,Eclectic Pictures | Millennium Media
572802,tt9663764,Aquaman and the Lost Kingdom,Aquaman and the Lost Kingdom,2023-12-20,2023,en,124,Action | Adventure | Fantasy,205000000,440181226,10.0821,6.562,3310,Warner Bros. Pictures | The Safran Company | Atomic Monster | DC Films | Domain Entertainment
1016121,tt2316548,Beautiful Disaster,Beautiful Disaster,2023-04-04,2023,en,96,Romance | Drama | Comedy,25000000,6850036,7.941,6.642,871,Voltage Pictures
901362,tt14362112,Trolls Band Together,Trolls Band Together,2023-10-12,2023,en,91,Animation | Family | Music | Fantasy | Comedy,95000000,210231405,8.7991,7.3,946,DreamWorks Animation
299054,tt3291150,Expend4bles,Expend4bles,2023-09-15,2023,en,103,Action | Adventure | Thriller,100000000,37917985,9.2745,6.1,1781,Millennium Media | Campbell Grobman Films | Lionsgate | Nu Boyana Film Studios | Templeton Media | Davis Films | Media Capital Technologies
335977,tt1462764,Indiana Jones and the Dial of Destiny,Indiana Jones and the Dial of Destiny,2023-06-25,2023,en,155,Adventure | Action,294700000,383963057,9.0483,6.525,3904,Lucasfilm Ltd.
899445,tt14865406,Deep Fear,Deep Fear,2023-10-18,2023,en,84,Horror | Thriller | Action | Mystery,0,0,7.7567,5.3,208,Brilliant Pictures | Lipsync Productions | Dark Shark Film | Richmond Pictures
717980,tt12573454,Sharper,Sharper,2023-02-10,2023,en,115,Thriller | Crime | Drama,0,0,9.2798,6.871,638,A24 | Picturestart | fortysixty | G&T Productions
976893,tt27503384,Perfect Days,PERFECT DAYS,2023-11-10,2023,ja,124,Drama,14000000,24094016,8.072,7.776,1707,Master Mind | Wenders Images
1102776,tt27197387,AKA,AKA,2023-04-28,2023,fr,122,Action,0,0,9.2345,6.872,666,Inoxy Films | Nolita
695721,tt10545296,The Hunger Games: The Ballad of Songbirds & Snakes,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,2023,en,157,Science Fiction | Action,100000000,337371917,8.7012,7,3303,Lionsgate | Color Force | about:blank | Studio Babelsberg
940721,tt23289160,Godzilla Minus One,ゴジラ-1.0,2023-11-03,2023,ja,124,Science Fiction | Horror | Action,15000000,113676322,9.0007,7.589,2921,TOHO | TOHO Studios | Robot Communications
955555,tt21364552,The Roundup: No Way Out,범죄도시 3,2023-05-31,2023,ko,105,Action | Crime | Comedy | Thriller,0,83410298,8.2565,7.193,508,Big Punch Pictures | Hong Film | BA Entertainment
1062807,tt26684398,SPY x FAMILY CODE: White,劇場版 SPY×FAMILY CODE: White,2023-12-22,2023,ja,110,Animation | Comedy | Adventure | Action,5000000,59629242,8.421,7.082,592,WIT STUDIO | CloverWorks | TOHO | Shueisha | TV Tokyo | Shogakukan-Shueisha Productions
868759,tt15326988,Ghosted,Ghosted,2023-04-18,2023,en,117,Action | Comedy | Romance,40000000,0,7.4345,6.908,2066,Skydance Media
640146,tt10954600,Ant-Man and the Wasp: Quantumania,Ant-Man and the Wasp: Quantumania,2023-02-15,2023,en,125,Action | Adventure | Science Fiction,200000000,476071180,7.9854,6.247,5559,Marvel Studios | Kevin Feige Productions
753342,tt13287846,Napoleon,Napoleon,2023-11-22,2023,en,158,History | War | Romance,165000000,220597098,8.9111,6.313,2938,Apple Studios | Scott Free Productions
508883,tt6587046,The Boy and the Heron,君たちはどう生きるか,2023-07-14,2023,ja,124,Animation | Adventure | Fantasy | Drama | Family,50000000,294200000,7.9473,7.413,2420,Studio Ghibli
615656,tt9224104,Meg 2: The Trench,Meg 2: The Trench,2023-08-02,2023,en,116,Action | Science Fiction | Horror,129000000,384056482,8.5616,6.405,3804,Apelles Entertainment | Warner Bros. Pictures | di Bonaventura Pictures | CMC Pictures | Onaroll Productions | DF Pictures
864168,tt15268244,Joy Ride,Joy Ride,2023-06-22,2023,en,94,Comedy,20000000,15800000,8.1967,6.521,454,Lionsgate | Point Grey Pictures | Red Mysterious Hippo
800158,tt1136617,The Killer,The Killer,2023-10-25,2023,en,118,Crime | Thriller,175000000,362113,6.9011,6.58,2605,Netflix
1010928,tt21638298,Wingwomen,Voleuses,2023-11-01,2023,fr,114,Action | Comedy | Drama,0,0,6.5373,6.103,488,Gaumont
934433,tt17663992,Scream VI,Scream VI,2023-03-08,2023,en,123,Horror | Crime | Thriller,35000000,168961389,6.5237,6.972,2962,Radio Silence | Project X Entertainment | Spyglass Media Group | Paramount Pictures
697843,tt12263384,Extraction 2,Extraction 2,2023-06-09,2023,en,122,Action | Thriller | Crime,65000000,0,7.1942,7.4,2748,AGBO | TGIM Films | Wild State
496450,tt10364034,"Miraculous: Ladybug & Cat Noir, The Movie",Miraculous - le film,2023-07-05,2023,fr,100,Animation | Fantasy | Action | Romance | Family,86000000,40208268,7.1148,7.6,931,The Awakening Production | SND | Fantawild | Zag Animation Studios | ON Animation Studios
893723,tt15837338,PAW Patrol: The Mighty Movie,PAW Patrol: The Mighty Movie,2023-09-21,2023,en,88,Family | Comedy | Adventure | Animation,30000000,202231360,6.899,7.016,529,Nickelodeon Movies | Spin Master | Paramount Pictures | Mikros Image | Mikros Animation
739986,tt2353868,True Spirit,True Spirit,2023-01-26,2023,en,109,Adventure | Drama | History,0,0,7.3621,6.946,249,Martin Chase Productions | Resonate Entertainment | Sunstar Entertainment
1077280,tt27116016,Die Hart,Die Hart,2023-02-22,2023,en,84,Comedy | Action | Thriller,0,0,7.1842,5.919,489,HartBeat Productions
670292,tt11858890,The Creator,The Creator,2023-09-27,2023,en,134,Science Fiction | Action | Adventure,80000000,104272136,7.6638,7.022,3607,New Regency Pictures | Entertainment One | Regency Enterprises | Bad Dreams Productions
814776,tt17527468,Bottoms,Bottoms,2023-08-25,2023,en,91,Comedy,11300000,12976079,7.4638,6.754,769,Brownstone Productions | Orion Pictures
1049638,tt15893750,Rye Lane,Rye Lane,2023-03-17,2023,en,82,Comedy | Romance,0,1600000,7.0612,7.1,230,Searchlight Pictures | BBC Film | BFI | DJ Films | Turnover Films
923939,tt16968450,The Wonderful Story of Henry Sugar,The Wonderful Story of Henry Sugar,2023-09-20,2023,en,39,Comedy | Fantasy | Adventure,0,0,5.9261,7.241,1259,American Empirical Pictures | Indian Paintbrush
962309,tt27851639,Second Tour,Second Tour,2023-10-25,2023,fr,95,Comedy,0,7466699,5.0015,6.24,204,Manchester Films | ADCB Films | Stadenn Productions | Pathé | Canal+ | La Banque Postale Image | Ciné+ | France 2 Cinéma | France Télévisions | Cofimage | Logical Content Ventures | La Région Île-de-France | CNC
649609,tt11358390,Renfield,Renfield,2023-04-07,2023,en,93,Comedy | Fantasy | Horror,65000000,26874347,7.3602,6.462,2017,Skybound Entertainment | Universal Pictures | Giant Wildcat
980489,tt4495098,Gran Turismo,Gran Turismo,2023-08-09,2023,en,135,Adventure | Action | Drama,60000000,121700000,6.5522,7.734,3204,PlayStation Productions | 2.0 Entertainment | Columbia Pictures
1134055,tt13039008,Kill Shot,Kill Shot,2023-08-15,2023,en,93,Action,0,0,5.9824,8.2,216,Pixium Film Group | Speed Merchant Productions | Convoke Media
459003,tt6685538,Mavka: The Forest Song,Мавка: Лісова пісня,2023-03-02,2023,uk,99,Animation | Adventure | Family | Fantasy,5000000,17974964,6.441,7.145,830,Animagrad Animation Studio | 3Beep | FILM.UA Group | Ukrainian State Film Agency | B-Water Animation Studios
565770,tt9362930,Blue Beetle,Blue Beetle,2023-08-16,2023,en,128,Action | Science Fiction | Adventure,104000000,130788072,6.687,6.649,2979,Warner Bros. Pictures | The Safran Company | DC Films
724209,tt13603966,Heart of Stone,Heart of Stone,2023-08-09,2023,en,122,Thriller | Action,0,0,6.4476,6.7,1840,Skydance Media | Pilot Wave Motion Pictures | Mockingbird Pictures
842675,tt13539646,The Wandering Earth II,流浪地球2,2023-01-22,2023,zh,173,Science Fiction | Action | Adventure,73800000,5,6.5405,7.285,677,China Film Group Corporation | Guo Fan Culture and Media | G!Film Studio | DF Pictures
1071215,tt1448754,Thanksgiving,Thanksgiving,2023-11-16,2023,en,106,Horror | Mystery,15000000,46553280,6.9901,6.488,1479,Electromagnetic Productions | Dragonfly Entertainment | Spyglass Media Group
945937,tt6722400,Fast Charlie,Fast Charlie,2023-12-08,2023,en,90,Action | Crime | Drama,20000000,0,6.4083,6.161,254,Foresight Unlimited | Screen Media Films
666277,tt13238346,Past Lives,Past Lives,2023-06-02,2023,en,106,Drama | Romance,12000000,28126646,6.4085,7.714,2123,A24 | Killer Films | 2AM | CJ ENM
717930,tt5761544,Kandahar,Kandahar,2023-05-25,2023,en,119,Action | Thriller | War,30000000,9400000,6.5009,6.805,1172,Thunder Road | G-BASE | MBC Studios | Capstone Pictures
1020910,tt13309170,Influencer,Influencer,2023-05-18,2023,en,92,Horror | Thriller,0,0,6.7609,6.2,305,Octane Entertainment | Superchill
455476,tt6528290,Knights of the Zodiac,Knights of the Zodiac,2023-04-27,2023,en,113,Fantasy | Action | Adventure | Science Fiction,60000000,7000000,6.093,6.307,1251,Stage 6 Films | Toei Animation
1008042,tt10638522,Talk to Me,Talk to Me,2023-07-26,2023,en,95,Horror,4500000,91959188,6.1215,7.143,3524,Causeway Films | Screen Australia | South Australian Film Corporation | Bankside Films | Head Gear Films | Metrol Technology
906126,tt16277242,Society of the Snow,La sociedad de la nieve,2023-12-15,2023,es,143,Drama | History,65500000,1281,5.3593,7.979,3342,El Arriero Films | Misión de Audaces Films | Netflix
